4.406716089493754041e-01,5.523650525061582495e-02,2.415106212136458319e-01
4.408238745888268806e-01,5.501183943937665993e-02,2.413003270830022806e-01
4.409759362233797719e-01,5.478682729750020131e-02,2.410901962477488558e-01
4.411277933876173729e-01,5.456146941138328987e-02,2.408802295913654024e-01
4.412794456212800198e-01,5.433576636215706190e-02,2.406704279888825793e-01
4.414308924692146308e-01,5.410971872573185071e-02,2.404607923069548292e-01
4.415821334813233023e-01,5.388332707284205353e-02,2.402513234039319601e-01
4.417331682125111847e-01,5.365659196908931922e-02,2.400420221299315315e-01
4.418839962226371876e-01,5.342951397498717919e-02,2.398328893269096040e-01
4.420346170764631877e-01,5.320209364600373553e-02,2.396239258287307661e-01
4.421850303436047347e-01,5.297433153260504290e-02,2.394151324612390219e-01
4.423352355984811468e-01,5.274622818029774812e-02,2.392065100423263480e-01
4.424852324202679377e-01,5.251778412967173654e-02,2.389980593820019983e-01
4.426350203928471894e-01,5.228899991644166134e-02,2.387897812824601174e-01
4.427845991047600904e-01,5.205987607148918755e-02,2.385816765381479632e-01
4.429339681491599179e-01,5.183041312090402170e-02,2.383737459358328536e-01
4.430831271237635205e-01,5.160061158602539250e-02,2.381659902546690577e-01
4.432320756308061327e-01,5.137047198348242139e-02,2.379584102662630762e-01
4.433808132769944121e-01,5.113999482523502726e-02,2.377510067347399780e-01
4.435293396734599214e-01,5.090918061861370025e-02,2.375437804168076539e-01
4.436776544357147745e-01,5.067802986635950441e-02,2.373367320618219589e-01
4.438257571836057847e-01,5.044654306666358778e-02,2.371298624118503007e-01
4.439736475412699446e-01,5.021472071320640801e-02,2.369231722017348662e-01
4.441213251370900172e-01,4.998256329519665253e-02,2.367166621591556552e-01
4.442687896036506823e-01,4.975007129740992989e-02,2.365103330046933738e-01
4.444160405776951817e-01,4.951724520022694059e-02,2.363041854518903029e-01
4.445630777000820211e-01,4.928408547967158548e-02,2.360982202073123870e-01
4.447099006157416712e-01,4.905059260744874805e-02,2.358924379706096031e-01
4.448565089736354894e-01,4.881676705098168811e-02,2.356868394345773277e-01
4.450029024267121991e-01,4.858260927344897062e-02,2.354814252852146794e-01
4.451490806318672000e-01,4.834811973382163036e-02,2.352761962017854425e-01
4.452950432499009903e-01,4.811329888689969830e-02,2.350711528568758257e-01
4.454407899454781994e-01,4.787814718334829772e-02,2.348662959164535269e-01
4.455863203870875644e-01,4.764266506973367094e-02,2.346616260399253528e-01
4.457316342470005743e-01,4.740685298855919216e-02,2.344571438801948127e-01
4.458767312012331119e-01,4.717071137830048527e-02,2.342528500837192107e-01
4.460216109295048748e-01,4.693424067344055539e-02,2.340487452905658516e-01
4.461662731152008510e-01,4.669744130450490666e-02,2.338448301344689950e-01
4.463107174453321280e-01,4.646031369809607015e-02,2.336411052428838397e-01
4.464549436104980895e-01,4.622285827692801385e-02,2.334375712370433120e-01
4.465989513048478354e-01,4.598507545986014328e-02,2.332342287320120222e-01
4.467427402260425451e-01,4.574696566193086483e-02,2.330310783367405825e-01
4.468863100752183404e-01,4.550852929439155869e-02,2.328281206541193693e-01
4.470296605569488158e-01,4.526976676473971894e-02,2.326253562810322861e-01
4.471727913792088449e-01,4.503067847675176066e-02,2.324227858084090270e-01
4.473157022533379434e-01,4.479126483051621560e-02,2.322204098212778955e-01
4.474583928940040201e-01,4.455152622246574129e-02,2.320182288988181796e-01
4.476008630191680715e-01,4.431146304540960201e-02,2.318162436144115268e-01
4.477431123500483778e-01,4.407107568856592078e-02,2.316144545356928763e-01
4.478851406110861966e-01,4.383036453759270312e-02,2.314128622246014733e-01
4.480269475299099025e-01,4.358932997462042908e-02,2.312114672374316893e-01
4.481685328373011812e-01,4.334797237828205696e-02,2.310102701248823165e-01
4.483098962671611121e-01,4.310629212374506719e-02,2.308092714321062777e-01
4.484510375564759732e-01,4.286428958274134116e-02,2.306084716987601424e-01
4.485919564452841013e-01,4.262196512359873318e-02,2.304078714590523380e-01
4.487326526766420298e-01,4.237931911127009593e-02,2.302074712417916669e-01
4.488731259965924036e-01,4.213635190736417929e-02,2.300072715704355453e-01
4.490133761541312829e-01,4.189306387017549538e-02,2.298072729631371325e-01
4.491534029011753359e-01,4.164945535471312882e-02,2.296074759327923764e-01
4.492932059925301980e-01,4.140552671273081686e-02,2.294078809870874758e-01
4.494327851858587741e-01,4.116127829275554456e-02,2.292084886285444545e-01
4.495721402416500978e-01,4.091671044011669506e-02,2.290092993545674582e-01
4.497112709231876893e-01,4.067182349697452681e-02,2.288103136574884955e-01
4.498501769965194130e-01,4.042661780234878266e-02,2.286115320246124294e-01
4.499888582304262252e-01,4.018109369214675763e-02,2.284129549382619140e-01
